date,pincode,temperature,humidity,rainfall
2024-03-19,400002,30.8,59.7,0.0
2024-03-20,400002,34.0,69.0,0.0
2024-03-21,400002,29.9,51.7,0.0
2024-03-22,400002,32.6,62.0,0.0
2024-03-23,400002,34.3,68.2,0.0
2024-03-24,400002,33.2,67.0,0.0
2024-03-25,400002,29.6,54.1,0.0
2024-03-26,400002,36.0,53.2,0.0
2024-03-27,400002,29.7,69.6,0.0
2024-03-28,400002,30.7,53.9,0.0
2024-03-29,400002,37.5,68.2,0.0
2024-03-30,400002,33.7,57.6,0.0
2024-03-31,400002,34.0,54.0,0.0
2024-04-01,400002,35.2,59.9,0.0
2024-04-02,400002,35.1,59.0,0.0
2024-04-03,400002,31.2,50.7,0.0
2024-04-04,400002,31.1,64.0,0.0
2024-04-05,400002,31.5,57.9,0.0
2024-04-06,400002,28.1,69.3,0.0
2024-04-07,400002,34.9,67.4,0.0
2024-04-08,400002,36.3,61.3,0.0
2024-04-09,400002,30.1,66.1,0.0
2024-04-10,400002,29.7,65.9,0.0
2024-04-11,400002,30.7,57.7,0.0
2024-04-12,400002,33.0,59.0,0.0
2024-04-13,400002,37.8,58.6,0.0
2024-04-14,400002,34.2,62.9,0.0
2024-04-15,400002,29.6,57.8,0.0
2024-04-16,400002,33.6,53.7,0.0
2024-04-17,400002,28.6,52.3,0.0
2024-04-18,400002,32.3,59.6,0.0
2024-04-19,400002,31.6,53.3,0.0
2024-04-20,400002,36.0,52.8,0.0
2024-04-21,400002,32.9,68.2,0.0
2024-04-22,400002,35.6,55.6,0.0
2024-04-23,400002,29.3,66.4,0.0
2024-04-24,400002,28.9,63.9,0.0
2024-04-25,400002,28.0,55.1,0.0
2024-04-26,400002,30.5,58.5,0.0
2024-04-27,400002,29.6,54.4,0.0
2024-04-28,400002,32.2,69.0,0.0
2024-04-29,400002,35.3,52.5,0.0
2024-04-30,400002,30.3,60.9,0.0
2024-05-01,400002,37.9,61.0,0.0
2024-05-02,400002,36.4,54.0,0.0
2024-05-03,400002,36.3,67.2,0.0
2024-05-04,400002,32.4,68.3,0.0
2024-05-05,400002,36.7,50.9,0.0
2024-05-06,400002,32.2,54.3,0.0
2024-05-07,400002,32.9,60.7,0.0
2024-05-08,400002,33.0,67.8,0.0
2024-05-09,400002,35.2,57.7,0.0
2024-05-10,400002,31.7,51.3,0.0
2024-05-11,400002,28.8,61.7,0.0
2024-05-12,400002,33.0,57.1,0.0
2024-05-13,400002,30.5,53.8,0.0
2024-05-14,400002,29.7,69.7,0.0
2024-05-15,400002,31.3,55.7,0.0
2024-05-16,400002,35.6,59.8,0.0
2024-05-17,400002,28.0,60.0,0.0
2024-05-18,400002,28.4,66.0,0.0
2024-05-19,400002,36.3,58.7,0.0
2024-05-20,400002,33.1,52.5,0.0
2024-05-21,400002,30.8,59.3,0.0
2024-05-22,400002,33.9,68.3,0.0
2024-05-23,400002,30.8,67.3,0.0
2024-05-24,400002,35.3,60.7,0.0
2024-05-25,400002,36.9,50.1,0.0
2024-05-26,400002,30.1,68.3,0.0
2024-05-27,400002,37.2,59.2,0.0
2024-05-28,400002,30.7,50.8,0.0
2024-05-29,400002,37.4,61.2,0.0
2024-05-30,400002,28.6,56.1,0.0
2024-05-31,400002,34.5,64.8,0.0
2024-06-01,400002,27.7,90.4,5.4
2024-06-02,400002,26.0,85.4,29.2
2024-06-03,400002,27.0,93.6,24.0
2024-06-04,400002,27.4,90.1,31.7
2024-06-05,400002,24.6,85.5,18.5
2024-06-06,400002,28.1,77.9,19.5
2024-06-07,400002,28.4,81.8,6.4
2024-06-08,400002,24.6,80.1,1.1
2024-06-09,400002,29.5,75.3,6.1
2024-06-10,400002,26.1,81.1,13.4
2024-06-11,400002,29.4,94.1,0.9
2024-06-12,400002,29.5,80.6,3.4
2024-06-13,400002,28.4,89.1,17.6
2024-06-14,400002,24.8,75.5,29.3
2024-06-15,400002,25.4,72.7,6.7
2024-06-16,400002,28.4,87.9,12.3
2024-06-17,400002,29.4,93.6,11.8
2024-06-18,400002,27.3,89.6,3.6
2024-06-19,400002,29.6,72.6,5.6
2024-06-20,400002,29.8,91.6,16.5
2024-06-21,400002,29.8,89.5,0.0
2024-06-22,400002,28.3,78.1,38.8
2024-06-23,400002,28.4,88.9,24.3
2024-06-24,400002,27.6,87.3,17.4
2024-06-25,400002,25.7,92.5,0.9
2024-06-26,400002,24.7,78.9,3.7
2024-06-27,400002,29.5,72.4,21.4
2024-06-28,400002,27.2,76.0,18.8
2024-06-29,400002,25.2,74.0,0.2
2024-06-30,400002,26.9,82.3,5.5
2024-07-01,400002,24.5,75.6,8.4
2024-07-02,400002,28.9,76.0,15.7
2024-07-03,400002,27.1,92.8,2.8
2024-07-04,400002,26.4,85.8,4.1
2024-07-05,400002,29.4,89.7,30.2
2024-07-06,400002,24.4,73.3,22.9
2024-07-07,400002,30.0,78.1,2.8
2024-07-08,400002,26.9,77.2,23.2
2024-07-09,400002,24.3,78.7,56.1
2024-07-10,400002,26.2,85.9,12.0
2024-07-11,400002,28.3,90.5,18.5
2024-07-12,400002,28.1,78.1,2.5
2024-07-13,400002,27.6,79.4,28.9
2024-07-14,400002,26.6,72.8,1.4
2024-07-15,400002,29.2,77.7,1.8
2024-07-16,400002,29.8,92.4,5.5
2024-07-17,400002,29.3,82.7,11.8
2024-07-18,400002,28.7,80.8,16.4
2024-07-19,400002,25.3,86.9,1.4
2024-07-20,400002,29.0,75.2,52.2
2024-07-21,400002,29.4,86.8,19.3
2024-07-22,400002,27.1,91.0,1.5
2024-07-23,400002,24.9,92.8,2.8
2024-07-24,400002,24.9,92.8,2.4
2024-07-25,400002,28.8,84.9,7.0
2024-07-26,400002,27.7,77.1,7.9
2024-07-27,400002,29.0,80.0,2.9
2024-07-28,400002,24.8,84.6,28.6
2024-07-29,400002,27.7,72.3,2.6
2024-07-30,400002,26.7,94.7,42.2
2024-07-31,400002,24.0,91.7,7.9
2024-08-01,400002,24.6,88.7,0.4
2024-08-02,400002,29.5,89.9,4.0
2024-08-03,400002,25.0,78.9,3.9
2024-08-04,400002,28.9,75.3,1.5
2024-08-05,400002,26.4,94.6,31.6
2024-08-06,400002,29.7,90.7,3.5
2024-08-07,400002,29.7,80.3,21.0
2024-08-08,400002,28.9,88.7,6.2
2024-08-09,400002,25.6,83.8,39.0
2024-08-10,400002,24.9,86.6,15.4
2024-08-11,400002,26.0,84.7,8.9
2024-08-12,400002,25.2,80.9,0.5
2024-08-13,400002,24.3,72.7,0.5
2024-08-14,400002,24.1,86.9,12.7
2024-08-15,400002,29.0,77.6,13.5
2024-08-16,400002,27.0,72.1,2.0
2024-08-17,400002,28.6,82.3,21.8
2024-08-18,400002,29.0,71.9,23.6
2024-08-19,400002,24.7,93.4,5.5
2024-08-20,400002,26.0,84.9,14.2
2024-08-21,400002,27.3,80.1,4.8
2024-08-22,400002,26.1,90.1,7.3
2024-08-23,400002,29.1,89.8,64.9
2024-08-24,400002,29.0,90.5,60.9
2024-08-25,400002,25.9,70.9,20.4
2024-08-26,400002,27.4,87.8,0.8
2024-08-27,400002,25.4,89.9,19.9
2024-08-28,400002,27.9,75.6,26.1
2024-08-29,400002,29.3,82.7,46.2
2024-08-30,400002,29.0,78.2,3.3
2024-08-31,400002,27.5,93.9,0.4
2024-09-01,400002,27.2,90.6,20.6
2024-09-02,400002,27.9,90.6,5.0
2024-09-03,400002,25.5,83.7,2.6
2024-09-04,400002,28.8,73.5,2.6
2024-09-05,400002,29.2,93.7,20.3
2024-09-06,400002,25.9,73.1,41.4
2024-09-07,400002,26.6,91.3,22.3
2024-09-08,400002,24.9,71.3,8.0
2024-09-09,400002,26.2,86.6,12.5
2024-09-10,400002,25.8,70.5,1.6
2024-09-11,400002,28.4,86.8,21.6
2024-09-12,400002,27.2,77.1,6.5
2024-09-13,400002,29.2,91.6,0.5
2024-09-14,400002,25.7,83.8,30.0
2024-09-15,400002,26.9,76.0,39.8
2024-09-16,400002,27.7,74.8,41.7
2024-09-17,400002,24.0,92.8,18.1
2024-09-18,400002,24.7,75.1,13.2
2024-09-19,400002,27.9,70.9,13.2
2024-09-20,400002,27.9,78.8,23.2
2024-09-21,400002,24.5,73.4,4.9
2024-09-22,400002,29.1,84.9,4.7
2024-09-23,400002,29.0,93.9,5.8
2024-09-24,400002,26.9,92.7,38.0
2024-09-25,400002,26.4,94.6,21.1
2024-09-26,400002,29.3,94.0,33.6
2024-09-27,400002,26.9,88.1,22.1
2024-09-28,400002,28.1,81.0,16.3
2024-09-29,400002,26.9,76.4,24.9
2024-09-30,400002,25.0,77.0,4.3
2024-10-01,400002,21.2,50.5,0.0
2024-10-02,400002,20.8,52.9,0.0
2024-10-03,400002,18.9,50.0,0.0
2024-10-04,400002,27.5,51.2,0.0
2024-10-05,400002,20.3,40.3,0.0
2024-10-06,400002,20.8,51.3,0.0
2024-10-07,400002,22.3,55.2,0.0
2024-10-08,400002,25.5,55.0,0.0
2024-10-09,400002,24.7,42.6,0.0
2024-10-10,400002,24.7,51.7,0.0
2024-10-11,400002,18.8,49.8,0.0
2024-10-12,400002,18.2,57.6,0.0
2024-10-13,400002,20.3,59.6,0.0
2024-10-14,400002,18.6,47.1,0.0
2024-10-15,400002,27.5,40.9,0.0
2024-10-16,400002,20.0,49.0,0.0
2024-10-17,400002,27.0,54.8,0.0
2024-10-18,400002,21.6,42.7,0.0
2024-10-19,400002,18.8,58.6,0.0
2024-10-20,400002,21.6,46.3,0.0
2024-10-21,400002,27.3,59.4,0.0
2024-10-22,400002,24.4,45.4,0.0
2024-10-23,400002,20.6,46.3,0.0
2024-10-24,400002,27.0,41.0,0.0
2024-10-25,400002,18.1,51.7,0.0
2024-10-26,400002,19.5,45.0,0.0
2024-10-27,400002,20.4,42.3,0.0
2024-10-28,400002,18.5,52.5,0.0
2024-10-29,400002,23.9,49.0,0.0
2024-10-30,400002,22.2,47.3,0.0
2024-10-31,400002,22.4,56.1,0.0
2024-11-01,400002,23.9,58.7,0.0
2024-11-02,400002,19.6,55.2,0.0
2024-11-03,400002,18.1,44.3,0.0
2024-11-04,400002,22.6,57.1,0.0
2024-11-05,400002,19.1,45.3,0.0
2024-11-06,400002,27.0,49.0,0.0
2024-11-07,400002,24.9,47.2,0.0
2024-11-08,400002,27.4,49.5,0.0
2024-11-09,400002,26.4,54.5,0.0
2024-11-10,400002,25.9,48.5,0.0
2024-11-11,400002,25.7,51.0,0.0
2024-11-12,400002,22.6,55.6,0.0
2024-11-13,400002,23.1,41.8,0.0
2024-11-14,400002,23.7,45.3,0.0
2024-11-15,400002,21.1,41.8,0.0
2024-11-16,400002,20.2,49.3,0.0
2024-11-17,400002,26.9,54.1,0.0
2024-11-18,400002,25.9,59.0,0.0
2024-11-19,400002,22.4,40.1,0.0
2024-11-20,400002,19.7,57.5,0.0
2024-11-21,400002,24.8,59.9,0.0
2024-11-22,400002,27.7,58.3,0.0
2024-11-23,400002,18.1,44.9,0.0
2024-11-24,400002,27.7,47.6,0.0
2024-11-25,400002,18.9,59.5,0.0
2024-11-26,400002,20.5,59.4,0.0
2024-11-27,400002,23.9,56.6,0.0
2024-11-28,400002,27.5,53.6,0.0
2024-11-29,400002,25.5,42.4,0.0
2024-11-30,400002,23.7,48.5,0.0
2024-12-01,400002,28.0,50.2,0.0
2024-12-02,400002,27.5,43.3,0.0
2024-12-03,400002,24.8,48.9,0.0
2024-12-04,400002,23.8,58.3,0.0
2024-12-05,400002,26.7,49.4,0.0
2024-12-06,400002,18.2,58.1,0.0
2024-12-07,400002,19.0,44.2,0.0
2024-12-08,400002,21.9,55.0,0.0
2024-12-09,400002,19.9,42.6,0.0
2024-12-10,400002,18.4,41.4,0.0
2024-12-11,400002,24.3,41.6,0.0
2024-12-12,400002,22.4,52.0,0.0
2024-12-13,400002,26.0,48.0,0.0
2024-12-14,400002,23.4,53.3,0.0
2024-12-15,400002,24.5,52.1,0.0
2024-12-16,400002,19.6,51.8,0.0
2024-12-17,400002,21.7,45.9,0.0
2024-12-18,400002,19.0,54.1,0.0
2024-12-19,400002,19.5,45.3,0.0
2024-12-20,400002,26.7,49.9,0.0
2024-12-21,400002,21.8,53.5,0.0
2024-12-22,400002,18.3,40.6,0.0
2024-12-23,400002,18.4,55.6,0.0
2024-12-24,400002,21.8,53.1,0.0
2024-12-25,400002,18.7,51.1,0.0
2024-12-26,400002,19.4,59.1,0.0
2024-12-27,400002,19.7,57.2,0.0
2024-12-28,400002,27.1,50.6,0.0
2024-12-29,400002,24.8,53.8,0.0
2024-12-30,400002,27.8,55.5,0.0
2024-12-31,400002,24.0,50.9,0.0
2022-01-01,400003,22.9,44.2,0.0
2022-01-02,400003,20.9,41.6,0.0
2022-01-03,400003,20.5,46.4,0.0
2022-01-04,400003,21.6,43.6,0.0
2022-01-05,400003,26.4,51.8,0.0
2022-01-06,400003,18.8,59.5,0.0
2022-01-07,400003,26.4,55.7,0.0
2022-01-08,400003,26.2,58.8,0.0
2022-01-09,400003,26.0,47.0,0.0
2022-01-10,400003,22.5,46.5,0.0
2022-01-11,400003,20.0,57.8,0.0
2022-01-12,400003,24.4,47.3,0.0
2022-01-13,400003,20.7,48.2,0.0
2022-01-14,400003,21.7,55.0,0.0
2022-01-15,400003,18.5,47.7,0.0
2022-01-16,400003,26.2,40.7,0.0
2022-01-17,400003,19.3,44.9,0.0
2022-01-18,400003,24.8,49.2,0.0
2022-01-19,400003,19.2,46.9,0.0
2022-01-20,400003,24.8,56.4,0.0
2022-01-21,400003,22.9,47.4,0.0
2022-01-22,400003,21.8,47.2,0.0
2022-01-23,400003,25.6,57.7,0.0
2022-01-24,400003,19.1,49.1,0.0
2022-01-25,400003,26.7,59.0,0.0
2022-01-26,400003,21.3,44.7,0.0
2022-01-27,400003,23.7,44.7,0.0
2022-01-28,400003,19.0,42.7,0.0
2022-01-29,400003,18.4,47.7,0.0
2022-01-30,400003,21.9,57.6,0.0
2022-01-31,400003,24.8,43.0,0.0
2022-02-01,400003,20.1,41.9,0.0
2022-02-02,400003,24.4,59.3,0.0
2022-02-03,400003,24.0,53.6,0.0
2022-02-04,400003,22.9,45.6,0.0
2022-02-05,400003,24.6,49.5,0.0
2022-02-06,400003,24.0,47.6,0.0
2022-02-07,400003,27.4,47.7,0.0
2022-02-08,400003,25.4,42.7,0.0
2022-02-09,400003,24.2,49.5,0.0
2022-02-10,400003,20.7,53.7,0.0
2022-02-11,400003,24.5,55.6,0.0
2022-02-12,400003,22.6,45.2,0.0
2022-02-13,400003,19.5,48.3,0.0
2022-02-14,400003,22.3,49.1,0.0
2022-02-15,400003,21.4,53.9,0.0
2022-02-16,400003,21.7,53.1,0.0
2022-02-17,400003,27.5,43.7,0.0
2022-02-18,400003,24.6,53.5,0.0
2022-02-19,400003,25.4,42.1,0.0
2022-02-20,400003,22.8,41.6,0.0
2022-02-21,400003,20.9,54.5,0.0
2022-02-22,400003,23.9,55.4,0.0
2022-02-23,400003,24.5,54.5,0.0
2022-02-24,400003,19.6,55.3,0.0
2022-02-25,400003,23.8,58.8,0.0
2022-02-26,400003,20.9,54.6,0.0
2022-02-27,400003,25.0,58.3,0.0
2022-02-28,400003,20.8,47.9,0.0
2022-03-01,400003,32.0,67.5,0.0
2022-03-02,400003,35.3,58.2,0.0
2022-03-03,400003,31.7,50.1,0.0
2022-03-04,400003,31.9,50.6,0.0
2022-03-05,400003,34.9,66.7,0.0
2022-03-06,400003,36.9,57.9,0.0
2022-03-07,400003,31.3,54.2,0.0
2022-03-08,400003,31.4,55.0,0.0
2022-03-09,400003,33.6,69.6,0.0
2022-03-10,400003,28.6,63.8,0.0
2022-03-11,400003,34.9,60.5,0.0
2022-03-12,400003,32.7,66.1,0.0
2022-03-13,400003,32.6,66.0,0.0
2022-03-14,400003,31.4,68.8,0.0
2022-03-15,400003,30.5,69.8,0.0
2022-03-16,400003,28.5,55.5,0.0
2022-03-17,400003,34.9,53.6,0.0
2022-03-18,400003,35.5,53.1,0.0
2022-03-19,400003,36.0,62.5,0.0
2022-03-20,400003,36.5,64.5,0.0
2022-03-21,400003,32.1,60.4,0.0
2022-03-22,400003,33.8,55.7,0.0
2022-03-23,400003,32.0,52.3,0.0
2022-03-24,400003,36.1,51.7,0.0
2022-03-25,400003,31.9,65.2,0.0
2022-03-26,400003,28.1,61.9,0.0
2022-03-27,400003,37.8,51.9,0.0
2022-03-28,400003,31.5,56.8,0.0
2022-03-29,400003,31.0,55.8,0.0
2022-03-30,400003,28.9,52.2,0.0
2022-03-31,400003,29.8,56.8,0.0
2022-04-01,400003,35.0,66.1,0.0
2022-04-02,400003,31.8,62.1,0.0
2022-04-03,400003,34.0,67.3,0.0
2022-04-04,400003,34.8,52.6,0.0
2022-04-05,400003,32.2,50.3,0.0
2022-04-06,400003,28.1,60.5,0.0
2022-04-07,400003,30.7,62.5,0.0
2022-04-08,400003,30.5,64.0,0.0
2022-04-09,400003,31.1,57.0,0.0
2022-04-10,400003,37.8,61.6,0.0
2022-04-11,400003,33.3,54.0,0.0
2022-04-12,400003,32.9,58.1,0.0
2022-04-13,400003,28.5,64.5,0.0
2022-04-14,400003,36.2,62.0,0.0
2022-04-15,400003,35.5,60.8,0.0
2022-04-16,400003,30.7,63.1,0.0
2022-04-17,400003,35.8,65.7,0.0
2022-04-18,400003,31.8,61.6,0.0
2022-04-19,400003,35.8,67.0,0.0
2022-04-20,400003,32.0,67.4,0.0
2022-04-21,400003,32.1,64.3,0.0
2022-04-22,400003,33.4,55.7,0.0
2022-04-23,400003,30.1,50.9,0.0
2022-04-24,400003,32.9,62.9,0.0
2022-04-25,400003,30.0,53.3,0.0
2022-04-26,400003,34.0,59.8,0.0
2022-04-27,400003,37.4,55.6,0.0
2022-04-28,400003,31.9,67.4,0.0
2022-04-29,400003,36.4,63.2,0.0
2022-04-30,400003,30.9,55.8,0.0
2022-05-01,400003,28.1,55.9,0.0
2022-05-02,400003,34.3,58.8,0.0
2022-05-03,400003,35.6,63.8,0.0
2022-05-04,400003,29.5,55.7,0.0
2022-05-05,400003,34.9,60.4,0.0
2022-05-06,400003,33.8,61.0,0.0
2022-05-07,400003,29.7,59.0,0.0
2022-05-08,400003,29.3,56.7,0.0
2022-05-09,400003,36.6,64.1,0.0
2022-05-10,400003,33.9,64.0,0.0
2022-05-11,400003,33.3,56.0,0.0
2022-05-12,400003,33.2,58.0,0.0
2022-05-13,400003,35.9,56.1,0.0
2022-05-14,400003,37.0,59.2,0.0
2022-05-15,400003,33.7,50.1,0.0
2022-05-16,400003,28.8,50.3,0.0
2022-05-17,400003,37.5,69.4,0.0
2022-05-18,400003,33.1,54.3,0.0
2022-05-19,400003,32.5,62.5,0.0
2022-05-20,400003,28.2,69.6,0.0
2022-05-21,400003,35.7,55.5,0.0
2022-05-22,400003,29.4,66.5,0.0
2022-05-23,400003,30.6,59.7,0.0
2022-05-24,400003,31.4,69.0,0.0
2022-05-25,400003,32.9,53.0,0.0
2022-05-26,400003,28.1,67.2,0.0
2022-05-27,400003,29.7,61.8,0.0
2022-05-28,400003,35.1,64.0,0.0
2022-05-29,400003,30.1,62.7,0.0
2022-05-30,400003,36.2,53.7,0.0
2022-05-31,400003,37.5,56.0,0.0
2022-06-01,400003,27.9,79.4,4.3
2022-06-02,400003,24.4,78.0,0.7
2022-06-03,400003,25.3,93.5,4.3
2022-06-04,400003,26.0,82.8,1.2
2022-06-05,400003,26.1,75.1,7.1
2022-06-06,400003,29.1,88.5,4.8
2022-06-07,400003,25.3,72.2,10.6
2022-06-08,400003,27.5,92.9,40.4
2022-06-09,400003,24.8,79.1,27.0
2022-06-10,400003,28.8,81.6,1.7
2022-06-11,400003,28.2,92.9,0.7
2022-06-12,400003,29.6,81.9,59.1
2022-06-13,400003,27.1,91.9,5.6
2022-06-14,400003,24.2,85.2,2.3
2022-06-15,400003,29.6,91.1,0.2
2022-06-16,400003,26.8,91.4,8.1
2022-06-17,400003,24.9,94.2,11.7
2022-06-18,400003,29.8,87.1,18.2
2022-06-19,400003,25.0,80.1,12.3
2022-06-20,400003,26.9,73.4,29.3
2022-06-21,400003,24.9,90.7,19.3
2022-06-22,400003,27.6,78.3,87.3
2022-06-23,400003,30.0,76.1,9.4
2022-06-24,400003,27.3,84.8,5.9
2022-06-25,400003,29.7,70.6,11.1
2022-06-26,400003,25.2,82.9,9.5
2022-06-27,400003,29.7,89.8,57.9
2022-06-28,400003,27.7,94.6,4.8
2022-06-29,400003,29.6,89.8,13.7
2022-06-30,400003,26.5,77.8,13.7
2022-07-01,400003,26.6,76.1,3.0
2022-07-02,400003,24.7,72.0,7.0
2022-07-03,400003,29.0,75.8,26.1
2022-07-04,400003,27.6,79.4,3.0
2022-07-05,400003,25.8,83.7,29.0
2022-07-06,400003,25.3,91.2,3.0
2022-07-07,400003,28.7,72.5,17.1
2022-07-08,400003,26.2,82.6,24.5
2022-07-09,400003,28.9,71.1,4.0
2022-07-10,400003,25.4,79.9,1.0
2022-07-11,400003,25.1,74.5,0.1
2022-07-12,400003,28.9,79.0,21.3
2022-07-13,400003,26.7,78.6,4.9
2022-07-14,400003,28.6,77.2,4.2
2022-07-15,400003,27.3,82.8,3.8
2022-07-16,400003,24.7,91.9,7.6
2022-07-17,400003,27.3,92.5,3.5
2022-07-18,400003,29.1,78.9,25.4
2022-07-19,400003,28.4,72.7,7.8
2022-07-20,400003,27.0,80.7,20.8
2022-07-21,400003,29.0,73.5,22.4
2022-07-22,400003,24.6,74.6,2.5
2022-07-23,400003,27.5,84.7,23.2
2022-07-24,400003,27.6,70.3,26.2
2022-07-25,400003,26.5,85.7,27.5
2022-07-26,400003,28.3,74.6,4.5
2022-07-27,400003,28.2,83.6,4.0
2022-07-28,400003,28.5,80.1,1.3
2022-07-29,400003,27.6,78.7,9.1
2022-07-30,400003,28.3,71.3,16.9
2022-07-31,400003,28.4,76.2,1.1
2022-08-01,400003,29.9,70.8,56.0
2022-08-02,400003,28.5,82.7,19.1
2022-08-03,400003,24.3,76.0,12.4
2022-08-04,400003,28.9,89.4,13.6
2022-08-05,400003,26.8,75.5,28.9
2022-08-06,400003,28.2,76.7,11.4
2022-08-07,400003,27.0,70.7,14.7
2022-08-08,400003,24.4,71.7,33.2
2022-08-09,400003,26.0,76.4,14.3
2022-08-10,400003,27.9,86.0,2.0
2022-08-11,400003,26.0,70.8,18.4
2022-08-12,400003,28.1,82.4,2.1
2022-08-13,400003,26.5,84.6,16.6
2022-08-14,400003,29.3,83.1,1.0
2022-08-15,400003,25.6,80.9,24.0
2022-08-16,400003,30.0,92.9,10.4
2022-08-17,400003,25.0,86.0,2.2
2022-08-18,400003,28.8,94.0,6.9
2022-08-19,400003,28.4,78.8,2.8
2022-08-20,400003,24.1,80.6,3.3
2022-08-21,400003,29.8,89.1,27.3
2022-08-22,400003,28.3,88.1,6.3
2022-08-23,400003,25.9,93.3,2.8
2022-08-24,400003,25.3,70.5,44.9
2022-08-25,400003,25.8,87.8,2.7
2022-08-26,400003,24.0,91.0,0.3
2022-08-27,400003,29.0,77.4,12.9
2022-08-28,400003,27.8,80.5,16.8
2022-08-29,400003,29.9,81.5,0.3
2022-08-30,400003,28.8,78.2,1.0
2022-08-31,400003,25.7,91.7,13.4
2022-09-01,400003,27.2,85.5,15.0
2022-09-02,400003,28.9,84.0,2.6
2022-09-03,400003,24.6,89.2,8.5
2022-09-04,400003,27.6,80.8,0.8
2022-09-05,400003,24.0,82.7,29.1
2022-09-06,400003,28.1,71.3,5.1
2022-09-07,400003,24.9,88.4,7.3
2022-09-08,400003,28.7,93.4,18.2
2022-09-09,400003,29.0,71.9,25.4
2022-09-10,400003,25.3,89.6,21.8
2022-09-11,400003,26.0,93.4,20.1
2022-09-12,400003,28.9,78.2,9.0
2022-09-13,400003,26.3,85.8,8.0
2022-09-14,400003,26.3,90.1,5.3
2022-09-15,400003,27.7,94.2,36.0
2022-09-16,400003,25.0,87.4,17.9
2022-09-17,400003,28.8,84.3,26.2
2022-09-18,400003,29.1,86.6,0.1
2022-09-19,400003,29.0,86.5,13.8
2022-09-20,400003,27.7,75.2,14.9
2022-09-21,400003,25.0,90.0,6.2
2022-09-22,400003,25.8,86.1,30.5
2022-09-23,400003,29.5,75.8,21.7
2022-09-24,400003,24.5,75.5,22.6
2022-09-25,400003,25.2,71.4,18.7
2022-09-26,400003,26.2,84.3,10.3
2022-09-27,400003,25.4,90.1,20.3
2022-09-28,400003,24.2,71.6,13.7
2022-09-29,400003,27.0,83.4,54.3
2022-09-30,400003,24.5,77.3,16.8
2022-10-01,400003,26.8,54.4,0.0
2022-10-02,400003,26.7,48.3,0.0
2022-10-03,400003,26.8,52.8,0.0
2022-10-04,400003,23.0,47.1,0.0
2022-10-05,400003,24.1,50.3,0.0
2022-10-06,400003,20.4,59.7,0.0
2022-10-07,400003,18.4,43.4,0.0
2022-10-08,400003,27.6,48.8,0.0
2022-10-09,400003,26.2,41.2,0.0
2022-10-10,400003,27.4,56.9,0.0
2022-10-11,400003,20.7,42.2,0.0
2022-10-12,400003,22.8,43.0,0.0
2022-10-13,400003,21.0,42.5,0.0
2022-10-14,400003,27.1,60.0,0.0
2022-10-15,400003,22.0,40.9,0.0
2022-10-16,400003,19.4,58.6,0.0
2022-10-17,400003,22.3,59.2,0.0
2022-10-18,400003,26.7,45.1,0.0
2022-10-19,400003,19.0,51.5,0.0
2022-10-20,400003,27.2,46.6,0.0
2022-10-21,400003,23.4,56.9,0.0
2022-10-22,400003,25.2,41.5,0.0
2022-10-23,400003,21.1,41.2,0.0
2022-10-24,400003,19.0,49.2,0.0
2022-10-25,400003,26.7,42.7,0.0
2022-10-26,400003,22.5,54.5,0.0
2022-10-27,400003,18.6,43.8,0.0
2022-10-28,400003,21.6,40.4,0.0
2022-10-29,400003,21.4,49.3,0.0
2022-10-30,400003,18.6,57.7,0.0
2022-10-31,400003,23.7,40.1,0.0
2022-11-01,400003,25.5,57.5,0.0
2022-11-02,400003,26.4,49.5,0.0
2022-11-03,400003,22.0,41.0,0.0
2022-11-04,400003,25.8,44.3,0.0
2022-11-05,400003,27.7,44.7,0.0
2022-11-06,400003,23.9,40.1,0.0
2022-11-07,400003,24.4,46.9,0.0
2022-11-08,400003,19.6,42.3,0.0
2022-11-09,400003,24.0,54.8,0.0
2022-11-10,400003,27.9,43.8,0.0
2022-11-11,400003,26.5,57.9,0.0
2022-11-12,400003,22.9,53.0,0.0
2022-11-13,400003,24.2,57.5,0.0
2022-11-14,400003,22.2,56.3,0.0
2022-11-15,400003,20.1,43.7,0.0
2022-11-16,400003,21.8,41.7,0.0
2022-11-17,400003,20.9,42.7,0.0
2022-11-18,400003,20.9,44.1,0.0
2022-11-19,400003,21.2,50.7,0.0
2022-11-20,400003,18.5,54.7,0.0
2022-11-21,400003,22.5,55.9,0.0
2022-11-22,400003,27.8,56.3,0.0
2022-11-23,400003,18.6,41.0,0.0
2022-11-24,400003,19.2,54.0,0.0
2022-11-25,400003,18.9,47.4,0.0
2022-11-26,400003,21.5,59.2,0.0
2022-11-27,400003,21.8,56.9,0.0
2022-11-28,400003,25.7,43.5,0.0
2022-11-29,400003,23.1,53.9,0.0
2022-11-30,400003,22.0,42.7,0.0
2022-12-01,400003,18.6,49.5,0.0
2022-12-02,400003,27.2,43.0,0.0
2022-12-03,400003,21.8,43.1,0.0
2022-12-04,400003,23.5,41.5,0.0
2022-12-05,400003,24.4,50.5,0.0
2022-12-06,400003,23.1,58.7,0.0
2022-12-07,400003,18.2,41.1,0.0
2022-12-08,400003,18.9,50.5,0.0
2022-12-09,400003,20.1,53.4,0.0
2022-12-10,400003,25.4,51.5,0.0
2022-12-11,400003,23.2,41.2,0.0
2022-12-12,400003,24.6,46.8,0.0
2022-12-13,400003,25.7,41.8,0.0
